,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
826,298,103,1428,4,16,0,432,1.1071428571428572,452,658,0,129,147,14,10,14,1,2,0,11,452,658,0,129,147,14,10,14,1,2,0,2,967,950,17,27,0,867,15,528,0,0.01050420168067227,2,2015-06-12 20:55:00,1434142500,4,9,0,29
827,166,117,1243,6,9,0,218,1.1376811594202898,226,869,0,70,15,5,3,54,0,0,0,6,226,869,0,70,15,5,3,54,0,0,0,6,1005,1003,2,13,1,650,6,363,0,0.004827031375703942,1,2015-06-12 21:00:00,1434142800,5,8,0,54
828,264,210,1268,3,20,0,229,1.4603174603174602,235,718,0,57,143,34,15,52,2,1,1,14,235,718,0,57,143,34,15,52,2,1,1,4,908,906,2,119,8,790,2,366,0,0.0015772870662460567,1,2015-06-12 21:05:00,1434143100,3,8,0,64
829,128,170,648,8,12,0,105,1.2211838006230529,113,398,0,82,21,5,11,3,6,3,0,8,113,398,0,82,21,5,11,3,6,3,0,4,506,502,4,27,6,385,25,435,0,0.03858024691358025,2,2015-06-12 21:10:00,1434143400,4,10,0,32
830,103,94,648,5,13,0,89,1.4682170542635657,123,330,0,77,49,48,8,2,5,1,0,18,123,330,0,77,49,48,8,2,5,1,0,29,477,472,5,50,3,297,4,346,0,0.006172839506172839,1,2015-06-12 21:15:00,1434143700,5,9,0,95
831,147,107,565,5,11,0,83,1.6028368794326242,115,283,0,57,20,22,56,4,1,6,0,8,115,283,0,57,20,22,56,4,1,6,0,30,423,421,2,28,1,309,14,283,0,0.024778761061946902,1,2015-06-12 21:20:00,1434144000,5,8,0,117
832,146,94,1178,4,24,0,546,0.8310696095076401,593,365,0,177,9,2,20,2,1,4,0,16,593,365,0,177,9,2,20,2,1,4,0,9,594,556,38,29,0,744,5,450,0,0.004244482173174873,1,2015-06-12 21:25:00,1434144300,4,8,0,28
833,237,231,1301,6,13,0,146,1.4372594303310238,194,679,0,255,78,48,29,8,5,3,0,8,194,679,0,255,78,48,29,8,5,3,0,8,1020,980,40,125,2,714,5,451,0,0.0038431975403535744,1,2015-06-12 21:30:00,1434144600,6,8,0,95
834,230,128,841,4,24,0,39,1.8023809523809524,53,381,0,233,63,85,21,1,1,1,0,12,53,381,0,233,63,85,21,1,1,1,0,7,723,717,6,71,1,531,0,361,0,0.0,0,2015-06-12 21:35:00,1434144900,4,9,0,113
835,178,93,770,5,11,0,62,1.3450980392156864,86,504,0,115,9,23,15,3,1,5,4,9,86,504,0,115,9,23,15,3,1,5,4,5,670,651,19,28,5,455,2,318,0,0.002597402597402597,1,2015-06-12 21:40:00,1434145200,5,8,0,36
836,64,235,629,5,19,0,39,2.0560271646859083,83,252,3,123,56,21,16,12,3,0,0,15,83,252,3,123,56,21,16,12,3,0,0,8,422,386,36,120,40,403,3,267,0,0.004769475357710652,1,2015-06-12 21:45:00,1434145500,5,8,0,82
837,194,125,761,4,17,0,151,1.6945551128818062,159,367,3,97,37,40,26,4,0,0,0,15,159,367,3,97,37,40,26,4,0,0,0,3,560,555,5,39,8,430,5,317,0,0.006570302233902759,1,2015-06-12 21:50:00,1434145800,4,6,0,70
838,94,83,438,11,16,0,28,1.6210045662100456,37,256,0,79,25,19,8,7,3,0,2,12,37,256,0,79,25,19,8,7,3,0,2,5,382,378,4,23,0,239,4,230,0,0.0091324200913242,1,2015-06-12 21:55:00,1434146100,4,7,0,45
839,197,92,676,4,12,0,79,1.4688427299703264,113,361,0,85,41,46,18,8,2,0,0,7,113,361,0,85,41,46,18,8,2,0,0,10,565,542,23,20,2,320,4,383,0,0.005917159763313609,1,2015-06-12 22:00:00,1434146400,4,7,0,90
840,282,211,1188,8,16,0,109,1.4507160909856782,202,580,0,243,76,33,36,3,14,0,0,7,202,580,0,243,76,33,36,3,14,0,0,47,1013,967,46,18,1,628,4,416,0,0.0033670033670033673,1,2015-06-12 22:05:00,1434146700,4,10,0,141
841,157,165,840,5,16,0,96,1.8646706586826347,105,336,0,241,36,70,2,3,14,27,1,9,105,336,0,241,36,70,2,3,14,27,1,6,651,648,3,82,5,404,6,340,0,0.0071428571428571435,1,2015-06-12 22:10:00,1434147000,4,7,0,85
842,68,187,564,4,12,0,62,1.7793594306049825,94,283,0,59,14,52,44,1,12,0,1,15,94,283,0,59,14,52,44,1,12,0,1,8,359,335,24,133,2,454,1,274,0,0.0017730496453900707,1,2015-06-12 22:15:00,1434147300,4,7,0,24
843,103,62,336,6,12,0,27,1.4776119402985075,35,206,0,48,11,25,3,4,3,0,0,7,35,206,0,48,11,25,3,4,3,0,0,2,273,267,6,33,1,227,16,194,0,0.047619047619047616,1,2015-06-12 22:20:00,1434147600,5,7,0,53
844,224,241,1042,6,20,0,54,1.6333973128598849,59,633,0,244,31,8,7,2,55,3,0,8,59,633,0,244,31,8,7,2,55,3,0,5,947,947,0,36,0,767,5,409,0,0.004798464491362764,1,2015-06-12 22:25:00,1434147900,6,7,0,36
845,312,73,986,3,18,0,48,1.3914807302231238,64,622,0,241,25,18,3,3,4,3,0,12,64,622,0,241,25,18,3,3,4,3,0,9,849,842,7,80,0,754,13,376,0,0.013184584178498986,1,2015-06-12 22:30:00,1434148200,3,7,0,87
846,94,110,476,5,13,0,27,1.4514767932489452,42,281,0,91,30,19,7,4,0,0,0,6,42,281,0,91,30,19,7,4,0,0,0,10,336,331,5,101,2,302,6,259,0,0.012605042016806723,1,2015-06-12 22:35:00,1434148500,5,7,0,19
847,213,297,1190,5,14,0,95,1.3782645324347094,109,727,0,216,72,56,5,2,0,0,0,6,109,727,0,216,72,56,5,2,0,0,0,5,1035,1026,9,52,3,914,23,493,0,0.019327731092436976,1,2015-06-12 22:40:00,1434148800,5,10,0,88
848,163,106,582,4,15,0,64,1.5370051635111877,76,263,0,168,31,16,25,2,0,0,0,6,76,263,0,168,31,16,25,2,0,0,0,7,474,469,5,36,1,452,10,306,0,0.01718213058419244,1,2015-06-12 22:45:00,1434149100,4,12,0,76
849,63,134,830,8,12,0,122,1.391566265060241,137,378,0,219,73,6,10,4,2,1,0,8,137,378,0,219,73,6,10,4,2,1,0,14,643,642,1,51,0,494,15,282,0,0.018072289156626502,2,2015-06-12 22:50:00,1434149400,5,10,0,178
850,128,148,596,10,13,0,38,1.6890756302521008,44,344,0,155,8,4,3,3,29,0,0,15,44,344,0,155,8,4,3,3,29,0,0,4,500,498,2,53,1,402,16,297,0,0.026845637583892617,2,2015-06-12 22:55:00,1434149700,5,7,0,31
851,120,155,615,4,11,0,91,2.0211382113821137,101,207,0,111,94,58,7,3,27,5,2,9,101,207,0,111,94,58,7,3,27,5,2,4,435,430,5,85,0,364,10,345,0,0.016260162601626018,2,2015-06-12 23:00:00,1434150000,4,7,0,58
852,103,91,640,6,12,0,30,1.6384976525821595,36,305,0,193,74,24,6,0,0,1,0,8,36,305,0,193,74,24,6,0,0,1,0,4,475,473,2,130,1,387,6,298,0,0.009375,1,2015-06-12 23:05:00,1434150300,6,8,0,49
853,112,96,352,6,19,0,25,1.7739130434782608,33,169,3,87,18,16,4,8,6,0,0,11,33,169,3,87,18,16,4,8,6,0,0,5,242,239,3,73,7,218,19,243,0,0.05397727272727273,2,2015-06-12 23:10:00,1434150600,6,9,0,29
854,98,320,610,5,16,0,26,1.4334975369458127,35,457,1,62,20,4,2,0,28,0,0,10,35,457,1,62,20,4,2,0,28,0,0,7,537,535,2,39,1,489,7,274,0,0.011475409836065572,1,2015-06-12 23:15:00,1434150900,5,8,0,38
855,144,119,664,7,16,0,96,1.5957446808510638,104,332,0,144,21,7,6,33,5,1,0,15,104,332,0,144,21,7,6,33,5,1,0,4,532,529,3,26,6,370,2,337,0,0.0030120481927710845,1,2015-06-12 23:20:00,1434151200,4,8,0,69
856,126,136,415,8,16,0,34,1.7657004830917875,70,226,0,66,10,7,1,0,13,0,14,15,70,226,0,66,10,7,1,0,13,0,14,10,341,315,26,29,1,261,3,177,0,0.0072289156626506035,1,2015-06-12 23:25:00,1434151500,4,8,0,26
857,84,113,409,4,20,0,85,1.8899755501222493,93,144,0,77,39,27,1,1,8,14,0,16,93,144,0,77,39,27,1,1,8,14,0,6,269,269,0,49,0,258,6,226,0,0.014669926650366746,2,2015-06-12 23:30:00,1434151800,4,8,0,69
858,91,75,349,9,20,0,57,1.6686217008797657,64,137,0,67,28,35,1,0,3,6,0,8,64,137,0,67,28,35,1,0,3,6,0,5,261,259,2,18,8,195,5,204,0,0.014326647564469915,2,2015-06-12 23:35:00,1434152100,4,9,0,36
859,207,215,921,6,24,0,72,1.290988056460369,212,438,2,210,22,13,1,5,8,7,0,22,212,438,2,210,22,13,1,5,8,7,0,3,821,686,135,25,0,300,4,328,0,0.004343105320304018,1,2015-06-12 23:40:00,1434152400,6,9,0,29
860,88,49,294,6,24,0,53,1.5787671232876712,61,138,0,63,7,4,2,1,12,2,0,22,61,138,0,63,7,4,2,1,12,2,0,4,221,217,4,14,2,183,5,222,0,0.017006802721088437,1,2015-06-12 23:45:00,1434152700,6,7,0,23
861,170,103,481,4,24,0,28,2.0166320166320166,44,223,0,95,50,32,3,4,10,18,1,17,44,223,0,95,50,32,3,4,10,18,1,14,411,409,2,28,0,254,3,305,0,0.0062370062370062365,1,2015-06-12 23:50:00,1434153000,4,8,0,28
862,83,147,472,5,11,0,37,1.8025477707006372,46,203,0,124,47,32,4,0,13,0,2,9,46,203,0,124,47,32,4,0,13,0,2,5,400,397,3,29,1,288,4,255,0,0.00847457627118644,1,2015-06-12 23:55:00,1434153300,5,8,0,18
863,90,106,1079,3,24,0,277,1.1688311688311688,287,618,0,90,23,14,1,0,43,0,1,22,287,618,0,90,23,14,1,0,43,0,1,7,761,758,3,33,1,541,6,411,0,0.005560704355885079,1,2015-06-13 00:00:00,1434153600,3,7,0,21
864,75,88,309,9,16,0,61,1.779935275080906,74,118,0,52,26,22,3,0,3,1,2,13,74,118,0,52,26,22,3,0,3,1,2,5,209,202,7,34,0,176,2,166,0,0.0064724919093851144,1,2015-06-13 00:05:00,1434153900,3,7,0,18
865,48,75,329,4,16,0,53,1.486322188449848,67,157,0,53,26,5,14,1,5,0,0,17,67,157,0,53,26,5,14,1,5,0,0,5,248,239,9,23,0,251,0,201,0,0.0,0,2015-06-13 00:10:00,1434154200,4,7,0,14
866,63,60,459,4,16,0,124,0.965065502183406,134,254,0,46,14,6,0,1,1,1,1,9,134,254,0,46,14,6,0,1,1,1,1,8,303,301,2,23,1,307,2,265,0,0.004357298474945534,1,2015-06-13 00:15:00,1434154500,4,7,0,38
867,97,60,313,6,20,0,32,1.7532051282051282,37,145,0,73,23,13,6,2,11,2,0,8,37,145,0,73,23,13,6,2,11,2,0,5,266,266,0,9,1,166,11,213,0,0.03514376996805112,1,2015-06-13 00:20:00,1434154800,6,8,0,22
868,205,197,880,9,16,0,240,1.4505119453924915,246,389,6,129,22,3,14,70,0,0,0,10,246,389,6,129,22,3,14,70,0,0,0,4,610,609,1,25,1,490,8,341,0,0.00909090909090909,1,2015-06-13 00:25:00,1434155100,3,8,0,27
869,216,144,594,3,24,0,71,1.3631756756756757,84,327,0,136,33,1,1,3,1,1,0,17,84,327,0,136,33,1,1,3,1,1,0,6,475,468,7,40,2,363,21,279,0,0.03535353535353535,3,2015-06-13 00:30:00,1434155400,3,8,0,46
870,338,196,809,6,12,0,27,1.4215080346106304,43,530,0,171,34,16,6,2,1,3,0,13,43,530,0,171,34,16,6,2,1,3,0,9,728,721,7,45,0,419,14,362,0,0.0173053152039555,2,2015-06-13 00:35:00,1434155700,6,7,0,61
871,87,174,402,6,12,0,42,1.515,55,189,0,101,37,4,3,4,7,0,0,7,55,189,0,101,37,4,3,4,7,0,0,8,336,333,3,14,2,268,4,239,0,0.009950248756218905,2,2015-06-13 00:40:00,1434156000,5,7,0,19
872,167,157,797,6,12,0,92,1.1957340025094103,98,539,0,102,44,6,2,0,4,2,0,8,98,539,0,102,44,6,2,0,4,2,0,4,674,673,1,27,0,528,4,385,0,0.005018820577164366,1,2015-06-13 00:45:00,1434156300,6,8,0,38
873,155,99,366,4,9,0,41,1.3551912568306008,53,195,0,71,38,4,2,2,1,0,0,7,53,195,0,71,38,4,2,2,1,0,0,7,302,298,4,16,0,213,10,162,0,0.0273224043715847,2,2015-06-13 00:50:00,1434156600,4,7,0,34
874,60,97,397,4,11,0,47,1.6237373737373737,57,173,0,82,63,7,2,9,2,0,0,11,57,173,0,82,63,7,2,9,2,0,0,4,291,286,5,54,1,237,3,256,0,0.007556675062972292,1,2015-06-13 00:55:00,1434156900,4,8,0,65
875,384,227,1202,4,15,0,100,1.308909242298085,206,718,0,138,52,60,3,6,14,3,1,9,206,718,0,138,52,60,3,6,14,3,1,5,1065,965,100,31,1,515,10,351,0,0.008319467554076539,2,2015-06-13 01:00:00,1434157200,4,8,0,168
876,189,395,915,5,16,0,65,1.682068206820682,79,393,1,317,83,6,5,5,13,3,1,14,79,393,1,317,83,6,5,5,13,3,1,10,640,636,4,194,6,495,4,284,0,0.004371584699453553,1,2015-06-13 01:05:00,1434157500,5,10,0,37
877,138,67,434,4,14,0,76,1.4203233256351038,142,132,0,87,28,15,19,2,7,0,1,9,142,132,0,87,28,15,19,2,7,0,1,11,335,280,55,11,1,291,1,202,0,0.002304147465437788,1,2015-06-13 01:10:00,1434157800,4,14,0,31
878,173,140,572,9,12,0,67,1.3111888111888113,87,352,0,75,36,1,7,1,11,0,2,9,87,352,0,75,36,1,7,1,11,0,2,19,457,457,0,29,0,279,3,300,0,0.005244755244755245,1,2015-06-13 01:15:00,1434158100,9,9,0,77
879,125,90,448,4,28,0,66,1.483221476510067,93,174,0,136,29,4,3,2,2,1,0,26,93,174,0,136,29,4,3,2,2,1,0,25,320,318,2,36,1,244,4,234,0,0.008928571428571428,1,2015-06-13 01:20:00,1434158400,4,10,0,60
880,89,80,311,5,12,0,30,1.3193548387096774,40,164,0,88,12,5,0,0,0,0,0,13,40,164,0,88,12,5,0,0,0,0,0,9,228,227,1,43,1,203,2,196,0,0.006430868167202572,1,2015-06-13 01:25:00,1434158700,5,7,0,69
881,172,96,741,4,16,0,64,1.4035087719298245,76,415,0,184,44,6,12,1,1,0,0,14,76,415,0,184,44,6,12,1,1,0,0,7,642,637,5,28,0,373,4,326,0,0.005398110661268557,1,2015-06-13 01:30:00,1434159000,4,8,0,48
882,38,53,236,9,14,0,53,1.305084745762712,64,97,0,49,16,4,0,3,1,0,0,12,64,97,0,49,16,4,0,3,1,0,0,10,154,154,0,19,0,147,5,160,0,0.0211864406779661,1,2015-06-13 01:35:00,1434159300,3,7,0,26
883,906,643,1919,5,15,0,132,1.54750656167979,151,1141,8,405,55,39,80,8,4,10,2,11,151,1141,8,405,55,39,80,8,4,10,2,10,1744,1735,9,19,14,908,340,1093,0,0.1771756122980719,2,2015-06-13 01:40:00,1434159600,5,7,0,39
884,528,154,1175,5,22,0,177,1.811063829787234,187,613,9,166,43,21,52,13,49,13,4,13,187,613,9,166,43,21,52,13,49,13,4,5,966,962,4,27,0,677,23,591,0,0.01957446808510638,1,2015-06-13 01:45:00,1434159900,5,7,0,157
885,332,772,1294,6,13,0,40,1.7339520494972933,50,622,5,513,30,17,9,11,23,3,10,10,50,622,5,513,30,17,9,11,23,3,10,5,1113,1108,5,135,1,1146,43,665,0,0.03323029366306028,1,2015-06-13 01:50:00,1434160200,6,8,0,28
886,117,59,358,6,12,0,48,1.134453781512605,60,231,0,49,7,4,0,3,3,0,0,7,60,231,0,49,7,4,0,3,3,0,0,2,269,259,10,38,1,179,8,204,0,0.0223463687150838,1,2015-06-13 01:55:00,1434160500,6,7,0,53
887,96,319,683,6,12,0,98,1.1363636363636365,104,478,0,61,19,2,5,9,1,3,0,8,104,478,0,61,19,2,5,9,1,3,0,1,553,548,5,30,1,506,4,385,0,0.005856515373352854,1,2015-06-13 02:00:00,1434160800,6,7,0,46
888,264,90,658,5,16,0,43,1.3987823439878235,49,401,0,165,14,5,16,5,0,2,0,8,49,401,0,165,14,5,16,5,0,2,0,3,569,566,3,42,1,386,1,309,0,0.001519756838905775,1,2015-06-13 02:05:00,1434161100,5,9,0,33
889,577,473,1398,5,17,0,128,1.3474212034383954,146,993,5,159,15,7,36,3,17,13,1,17,146,993,5,159,15,7,36,3,17,13,1,5,1250,1237,13,13,2,462,28,711,0,0.02002861230329041,1,2015-06-13 02:10:00,1434161400,5,7,0,175
890,128,310,563,5,16,0,46,2.5364120781527526,58,220,5,88,17,2,153,3,7,4,5,14,58,220,5,88,17,2,153,3,7,4,5,8,364,361,3,145,0,405,4,300,0,0.007104795737122558,1,2015-06-13 02:15:00,1434161700,5,7,0,14
891,127,147,722,5,10,0,59,1.257660167130919,69,515,0,53,57,9,15,0,0,0,0,5,69,515,0,53,57,9,15,0,0,0,0,6,637,633,4,16,4,458,2,399,0,0.002770083102493075,1,2015-06-13 02:20:00,1434162000,3,7,0,34
892,98,111,441,5,14,0,61,1.5626423690205011,68,234,0,84,11,5,20,8,5,0,0,12,68,234,0,84,11,5,20,8,5,0,0,7,330,330,0,41,2,274,8,239,0,0.018140589569161,1,2015-06-13 02:25:00,1434162300,5,8,0,36
893,156,142,831,8,20,0,118,1.574698795180723,124,458,0,76,83,71,3,7,2,0,0,18,124,458,0,76,83,71,3,7,2,0,0,6,667,667,0,39,1,322,0,290,0,0.0,0,2015-06-13 02:30:00,1434162600,5,9,0,117
894,48,82,345,4,11,0,51,1.6579710144927535,59,178,0,70,5,11,6,3,1,1,1,14,59,178,0,70,5,11,6,3,1,1,1,8,193,193,0,93,0,252,0,186,0,0.0,0,2015-06-13 02:35:00,1434162900,4,8,0,20
895,91,66,368,4,11,0,37,1.3869209809264305,44,223,0,60,31,1,1,2,1,0,3,18,44,223,0,60,31,1,1,2,1,0,3,4,301,298,3,25,1,221,6,252,0,0.016304347826086956,1,2015-06-13 02:40:00,1434163200,4,9,0,36
896,51,38,229,6,9,0,24,1.3493449781659388,33,111,0,71,9,1,1,1,2,0,0,7,33,111,0,71,9,1,1,1,2,0,0,6,188,185,3,11,0,118,3,152,0,0.013100436681222708,1,2015-06-13 02:45:00,1434163500,3,9,0,30
897,124,77,390,5,15,0,93,1.7564102564102564,99,161,0,57,31,11,4,8,2,2,5,13,99,161,0,57,31,11,4,8,2,2,5,5,283,283,0,9,0,202,3,239,0,0.007692307692307694,1,2015-06-13 02:50:00,1434163800,4,8,0,13
898,184,100,509,7,34,0,54,1.7297830374753451,60,282,0,101,33,14,4,3,1,3,1,32,60,282,0,101,33,14,4,3,1,3,1,3,435,432,3,15,2,261,7,271,0,0.0137524557956778,1,2015-06-13 02:55:00,1434164100,7,9,0,23
899,146,212,604,3,19,0,77,1.5107794361525704,85,261,0,180,55,1,14,2,1,4,0,8,85,261,0,180,55,1,14,2,1,4,0,5,445,442,3,76,1,423,18,304,0,0.029801324503311258,1,2015-06-13 03:00:00,1434164400,3,7,0,38
900,139,96,521,4,12,0,19,1.6890595009596931,30,251,0,164,26,35,8,6,1,0,0,7,30,251,0,164,26,35,8,6,1,0,0,10,457,456,1,35,0,296,6,272,0,0.011516314779270634,1,2015-06-13 03:05:00,1434164700,4,8,0,109
901,99,88,360,5,11,0,40,1.4138888888888892,45,216,0,55,31,4,2,3,2,0,0,16,45,216,0,55,31,4,2,3,2,0,0,5,286,286,0,29,0,214,4,215,0,0.011111111111111113,1,2015-06-13 03:10:00,1434165000,5,9,0,27
902,69,37,258,4,14,0,40,1.33984375,62,104,0,70,8,2,2,3,4,0,0,11,62,104,0,70,8,2,2,3,4,0,0,17,189,185,4,10,2,162,8,181,0,0.031007751937984492,1,2015-06-13 03:15:00,1434165300,4,9,0,37
903,109,79,399,6,11,0,51,1.3909774436090223,74,152,0,136,21,13,2,1,0,0,0,6,74,152,0,136,21,13,2,1,0,0,0,17,299,298,1,32,0,251,5,230,0,0.012531328320802004,1,2015-06-13 03:20:00,1434165600,6,9,0,48
904,101,30,309,5,11,0,37,1.3042071197411005,58,145,0,64,39,2,1,0,0,0,0,5,58,145,0,64,39,2,1,0,0,0,0,19,237,236,1,16,0,179,0,175,0,0.0,0,2015-06-13 03:25:00,1434165900,5,9,0,41
905,39,235,601,4,11,0,62,1.558773424190801,104,221,2,177,49,13,14,2,1,4,0,10,104,221,2,177,49,13,14,2,1,4,0,5,410,373,37,110,14,428,7,344,0,0.011647254575707157,1,2015-06-13 03:30:00,1434166200,4,8,0,25
906,98,96,576,4,11,0,81,1.0869565217391304,119,361,0,64,10,13,2,1,2,3,0,8,119,361,0,64,10,13,2,1,2,3,0,3,475,440,35,16,1,297,4,259,0,0.006944444444444444,1,2015-06-13 03:35:00,1434166500,4,7,0,41
907,80,41,283,4,12,0,47,1.4184397163120568,51,122,0,85,7,8,2,4,3,0,0,7,51,122,0,85,7,8,2,4,3,0,0,3,204,203,1,28,1,162,1,220,0,0.00353356890459364,1,2015-06-13 03:40:00,1434166800,4,9,0,15
908,74,93,334,5,11,0,39,1.344311377245509,55,168,0,87,11,2,3,6,1,1,0,8,55,168,0,87,11,2,3,6,1,1,0,10,257,251,6,28,0,198,1,208,0,0.002994011976047905,1,2015-06-13 03:45:00,1434167100,5,9,0,33
909,75,49,273,3,13,0,65,1.4742647058823528,79,152,0,24,9,1,2,0,0,0,0,32,79,152,0,24,9,1,2,0,0,0,0,7,188,181,7,12,1,164,26,204,0,0.09523809523809523,3,2015-06-13 03:50:00,1434167400,3,7,0,43
910,76,61,309,5,11,0,34,1.4563106796116505,40,175,0,62,11,6,2,7,6,0,0,7,40,175,0,62,11,6,2,7,6,0,0,3,234,232,2,38,0,160,5,239,0,0.016181229773462782,2,2015-06-13 03:55:00,1434167700,5,9,0,36
911,85,89,449,8,17,0,49,1.6280623608017817,62,252,0,54,26,33,5,7,6,0,0,13,62,252,0,54,26,33,5,7,6,0,0,9,349,347,2,42,0,285,3,292,0,0.0066815144766147,1,2015-06-13 04:00:00,1434168000,6,9,0,53
912,190,154,693,5,13,0,37,1.8829479768786128,59,272,2,231,42,22,58,1,3,0,2,10,59,272,2,231,42,22,58,1,3,0,2,7,592,579,13,56,1,388,5,370,0,0.007215007215007216,1,2015-06-13 04:05:00,1434168300,5,7,0,23
913,466,366,1234,6,15,0,105,2.4149108589951376,135,573,0,77,100,58,212,12,17,23,6,12,135,573,0,77,100,58,212,12,17,23,6,7,1057,1035,22,65,0,610,25,534,0,0.020259319286871958,1,2015-06-13 04:10:00,1434168600,6,9,0,165
914,349,117,827,5,14,0,149,1.5496368038740918,172,332,0,129,149,16,11,0,15,1,0,11,172,332,0,129,149,16,11,0,15,1,0,2,639,618,21,36,1,478,19,359,0,0.022974607013301087,2,2015-06-13 04:15:00,1434168900,5,8,0,138
915,94,166,524,12,14,0,32,1.782442748091603,51,276,0,91,56,9,14,9,2,12,3,11,51,276,0,91,56,9,14,9,2,12,3,10,412,403,9,70,0,362,1,311,0,0.0019083969465648852,1,2015-06-13 04:20:00,1434169200,6,14,0,56
916,144,50,407,4,14,0,44,1.3645320197044335,53,239,0,82,15,4,3,4,0,3,3,9,53,239,0,82,15,4,3,4,0,3,3,5,308,304,4,49,1,266,5,221,0,0.012285012285012284,1,2015-06-13 04:25:00,1434169500,4,8,0,63
917,122,171,507,5,13,0,113,1.118343195266272,127,250,0,99,21,0,6,3,0,1,0,8,127,250,0,99,21,0,6,3,0,1,0,8,349,343,6,37,0,243,2,193,0,0.003944773175542407,1,2015-06-13 04:30:00,1434169800,5,7,0,32
918,138,108,482,4,23,0,56,1.648648648648649,109,220,0,77,41,12,6,5,1,0,1,20,109,220,0,77,41,12,6,5,1,0,1,7,379,334,45,39,1,335,2,255,0,0.004149377593360996,1,2015-06-13 04:35:00,1434170100,4,7,0,40
919,101,130,677,6,12,0,128,1.2411242603550297,164,350,0,84,45,3,6,24,0,0,0,6,164,350,0,84,45,3,6,24,0,0,0,5,515,485,30,28,1,448,7,393,0,0.0103397341211226,1,2015-06-13 04:40:00,1434170400,6,8,0,35
920,362,357,1221,3,15,0,60,1.3155737704918034,87,920,0,123,34,11,9,16,17,1,0,14,87,920,0,123,34,11,9,16,17,1,0,3,1118,1094,24,39,1,657,13,453,0,0.010647010647010648,1,2015-06-13 04:45:00,1434170700,3,9,0,37
921,390,136,840,5,19,0,79,2.580952380952381,95,387,13,107,66,41,25,19,19,19,0,12,95,387,13,107,66,41,25,19,19,19,0,12,735,731,4,14,0,353,0,432,0,0.0,0,2015-06-13 04:50:00,1434171000,5,9,0,66
922,75,134,392,6,16,0,57,2.1581632653061225,60,163,9,78,27,16,8,17,1,0,0,11,60,163,9,78,27,16,8,17,1,0,0,1,280,278,2,54,0,248,4,244,0,0.010204081632653059,1,2015-06-13 04:55:00,1434171300,6,9,0,30
923,205,245,1053,7,16,0,44,1.3878326996197718,57,730,0,180,57,5,7,4,0,4,0,11,57,730,0,180,57,5,7,4,0,4,0,7,908,905,3,93,1,563,12,371,0,0.011396011396011395,1,2015-06-13 05:00:00,1434171600,7,9,0,78
924,92,70,371,3,16,0,30,1.4501347708894878,49,208,0,60,39,1,4,1,9,0,0,7,49,208,0,60,39,1,4,1,9,0,0,7,246,234,12,88,0,238,17,238,0,0.04582210242587601,1,2015-06-13 05:05:00,1434171900,3,8,0,41
925,97,182,1015,4,16,0,33,1.2945812807881774,54,686,0,244,14,4,6,3,1,2,0,11,54,686,0,244,14,4,6,3,1,2,0,9,893,881,12,80,0,569,108,487,0,0.10640394088669952,1,2015-06-13 05:10:00,1434172200,4,9,0,33
926,59,65,366,5,15,0,69,1.2109589041095892,84,176,0,81,10,4,5,3,1,1,0,8,84,176,0,81,10,4,5,3,1,1,0,4,261,250,11,31,1,209,14,288,0,0.03825136612021858,1,2015-06-13 05:15:00,1434172500,5,8,0,26
927,162,104,612,4,12,0,79,1.2516339869281046,93,342,1,135,30,5,5,0,0,0,1,10,93,342,1,135,30,5,5,0,0,0,1,13,494,494,0,26,0,314,8,312,0,0.013071895424836602,1,2015-06-13 05:20:00,1434172800,4,7,0,74
928,126,91,351,6,17,0,29,1.4700854700854702,42,175,1,107,12,7,2,0,2,0,2,11,42,175,1,107,12,7,2,0,2,0,2,2,300,289,11,20,0,272,3,191,0,0.008547008547008548,1,2015-06-13 05:25:00,1434173100,6,10,0,22
929,183,106,687,6,13,0,120,1.4454148471615718,138,340,0,111,28,48,0,1,19,2,0,8,138,340,0,111,28,48,0,1,19,2,0,3,501,486,15,63,0,354,3,303,0,0.004366812227074236,2,2015-06-13 05:30:00,1434173400,6,8,0,78
930,97,73,396,4,12,0,50,1.1569620253164556,115,196,0,51,12,1,11,3,2,4,0,8,115,196,0,51,12,1,11,3,2,4,0,10,323,268,55,12,1,246,12,220,0,0.030303030303030307,1,2015-06-13 05:35:00,1434173700,4,7,0,36
