,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
1124,0,0,12,6,7,0,0,0.0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,12,0,6,0,1,0,0.0,0,2001-10-08 17:53:18,1002563598,3,4,0,10
1125,0,0,24,4,8,0,0,0.0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,24,2,9,0,2,0,0.08333333333333333,2,2001-10-08 17:58:18,1002563898,4,5,0,23
1126,0,0,19,5,5,0,0,0.0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,8,0,1,0,0.0,0,2001-10-08 18:03:18,1002564198,5,5,0,2
1127,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 18:08:18,1002564498,0,0,0,0
1128,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-08 18:13:18,1002564798,8,4,0,1
1129,0,0,6,4,9,0,5,0.0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,4,0,0,0,0.0,0,2001-10-08 18:18:18,1002565098,4,5,0,1
1130,0,0,16,3,3,0,1,0.0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,13,2,0,2,0,0,15,2,4,0,0,0,0.125,1,2001-10-08 18:23:18,1002565398,3,3,0,15
1131,0,0,4,5,8,0,1,0.0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,4,0,0,0,0.0,0,2001-10-08 18:28:18,1002565698,4,4,1,5
1132,0,0,4,6,5,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,0,0,0,0.0,0,2001-10-08 18:33:18,1002565998,6,5,0,1
1133,0,0,4,4,6,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,3,0,4,0,0,0,0.0,0,2001-10-08 18:38:18,1002566298,4,4,0,16
1134,16,16,52,5,6,0,0,1.2307692307692308,20,0,0,32,0,0,0,0,0,0,2,20,0,0,32,0,0,0,0,0,0,20,32,32,0,0,0,36,1,5,0,0,0,0.019230769230769232,1,2001-10-08 18:43:18,1002566598,5,5,0,10
1135,0,0,5,5,6,0,4,0.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0.0,0,2001-10-08 18:48:18,1002566898,4,4,0,11
1136,0,0,3,5,4,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,1,0,0.0,0,2001-10-08 18:53:18,1002567198,5,4,0,2
1137,2,2,24,4,6,0,12,0.5,20,0,0,0,4,0,0,0,0,0,3,20,0,0,0,4,0,0,0,0,0,8,4,4,0,0,0,12,1,6,0,0,0,0.04166666666666666,1,2001-10-08 18:58:18,1002567498,4,4,0,3
1138,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 19:03:18,1002567798,0,0,0,7
1139,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 19:08:18,1002568098,0,0,0,0
1140,0,0,4,12,9,0,3,0.0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,0,0,0,0.25,1,2001-10-08 19:13:18,1002568398,6,5,0,1
1141,0,0,11,6,6,0,2,0.0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,4,0,0,0,0.0,0,2001-10-08 19:18:18,1002568698,3,4,0,0
1142,0,0,2,13,9,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0.0,0,2001-10-08 19:23:18,1002568998,7,5,0,2
1143,0,0,2,7,6,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0.0,0,2001-10-08 19:28:18,1002569298,7,5,0,5
1144,0,0,1,3,3,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-08 19:33:18,1002569598,6,3,0,0
1145,0,1,8,5,7,0,0,0.4,4,0,0,1,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,3,1,1,0,1,3,7,0,5,0,0,0,0.0,0,2001-10-08 19:38:18,1002569898,5,5,7,10
1146,0,0,2,6,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0.5,1,2001-10-08 19:43:18,1002570198,6,4,0,2
1147,0,0,15,2,9,0,0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,8,0,9,0,0,0,0.0,0,2001-10-08 19:48:18,1002570498,2,5,0,26
1148,24,24,101,9,13,0,11,1.4851485148514851,53,12,0,3,0,33,0,0,0,0,4,53,12,0,3,0,33,0,0,0,0,29,28,28,0,33,0,68,6,18,0,1,0,0.0594059405940594,2,2001-10-08 19:53:18,1002570798,5,5,1,58
1149,0,1,11,6,9,0,0,0.3636363636363637,10,0,0,0,0,1,0,0,0,0,4,10,0,0,0,0,1,0,0,0,0,10,1,1,0,0,0,11,0,6,0,1,0,0.0,0,2001-10-08 19:58:18,1002571098,3,5,0,5
1150,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 20:03:18,1002571398,0,0,0,0
1151,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 20:08:18,1002571698,0,0,0,0
1152,0,0,8,2,2,0,0,0.0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,2,0,0,0,0.0,0,2001-10-08 20:13:18,1002571998,2,2,0,8
1153,0,0,8,2,2,0,0,0.0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,2,0,0,0,0.0,0,2001-10-08 20:18:18,1002572298,2,2,0,16
1154,0,0,36,2,4,0,0,0.0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,20,0,11,0,0,0,0.0,0,2001-10-08 20:23:18,1002572598,2,4,1,29
1155,1,1,15,5,6,0,0,0.13333333333333333,13,2,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,12,2,2,0,1,0,14,0,6,0,2,2,0.0,0,2001-10-08 20:28:18,1002572898,3,4,0,13
1156,0,0,2,4,3,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0.0,0,2001-10-08 20:33:18,1002573198,4,3,0,0
1157,1,1,3,7,5,0,0,0.6666666666666666,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,1,2,0,1,2,0.3333333333333333,1,2001-10-08 20:38:18,1002573498,4,4,0,1
1158,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 20:43:18,1002573798,0,0,0,4
1159,0,0,7,7,9,0,2,0.0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,5,0,4,0,0,0,0.0,0,2001-10-08 20:48:18,1002574098,5,5,0,1
1160,0,0,3,5,8,0,2,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0.0,0,2001-10-08 20:53:18,1002574398,4,4,0,3
1161,1,1,3,6,5,0,0,1.0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,2,0,1,2,0.0,0,2001-10-08 20:58:18,1002574698,4,3,0,0
1162,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 21:03:18,1002574998,0,0,0,1
1163,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 21:08:18,1002575298,0,0,0,0
1164,0,0,1,4,4,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-08 21:13:18,1002575598,8,4,0,18
1165,0,0,27,3,4,0,0,0.0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,8,0,0,0,0.0,0,2001-10-08 21:18:18,1002575898,3,4,3,12
1166,0,0,12,4,9,0,0,0.0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,12,0,7,0,0,0,0.0,0,2001-10-08 21:23:18,1002576198,4,6,0,9
1167,0,0,8,6,9,0,1,0.0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,7,0,1,0,0.0,0,2001-10-08 21:28:18,1002576498,3,5,1,26
1168,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 21:33:18,1002576798,0,0,0,257
1169,0,0,277,4,9,0,0,0.0,277,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,277,0,12,0,0,0,0.0,0,2001-10-08 21:38:18,1002577098,4,5,0,2
1170,0,0,2,9,7,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0.0,0,2001-10-08 21:43:18,1002577398,8,6,0,2
1171,0,0,1,4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0,2001-10-08 21:48:18,1002577698,8,4,0,2
1172,0,0,5,4,4,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,2,0,0,0,0.0,0,2001-10-08 21:53:18,1002577998,2,3,0,4
1173,0,0,3,4,4,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0.0,0,2001-10-08 21:58:18,1002578298,4,3,0,2
1174,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-08 22:03:18,1002578598,10,5,0,1
1175,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 22:08:18,1002578898,0,0,0,0
1176,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-08 22:13:18,1002579198,10,5,0,17
1177,0,0,20,3,5,0,0,0.0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,1,3,0,1,0,0.05,1,2001-10-08 22:18:18,1002579498,3,3,0,4
1178,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 22:23:18,1002579798,0,0,0,1
1179,0,0,14,4,6,0,1,0.0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,12,0,12,0,0,7,1,4,0,2,2,0.07142857142857142,1,2001-10-08 22:28:18,1002580098,3,3,0,2
1180,0,0,2,6,4,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0.0,0,2001-10-08 22:33:18,1002580398,6,4,0,1
1181,0,0,10,7,7,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,5,0,0,0,0.0,0,2001-10-08 22:38:18,1002580698,4,4,0,10
1182,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 22:43:18,1002580998,0,0,0,0
1183,0,0,10,7,7,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,5,0,0,0,0.0,0,2001-10-08 22:48:18,1002581298,4,4,0,10
1184,0,0,3,6,6,0,1,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,1,0,0.0,0,2001-10-08 22:53:18,1002581598,5,4,0,10
1185,0,0,6,6,6,0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,5,4,5,0,1,0,0.6666666666666666,1,2001-10-08 22:58:18,1002581898,5,5,0,4
1186,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 23:03:18,1002582198,0,0,0,1
1187,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 23:08:18,1002582498,0,0,0,0
1188,0,0,2,9,7,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0.0,0,2001-10-08 23:13:18,1002582798,5,4,0,1
1189,0,0,14,6,7,0,0,0.0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,5,0,1,0,0.0,0,2001-10-08 23:18:18,1002583098,5,5,0,7
1190,16,16,39,9,9,0,0,1.641025641025641,7,0,0,32,0,0,0,0,0,0,2,7,0,0,32,0,0,0,0,0,0,7,32,32,0,0,0,23,0,3,0,0,0,0.0,0,2001-10-08 23:23:18,1002583398,5,5,0,4
1191,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2001-10-08 23:28:18,1002583698,6,3,0,1
1192,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 23:33:18,1002583998,0,0,0,1
1193,0,0,1,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0,2001-10-08 23:38:18,1002584298,8,4,0,0
1194,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 23:43:18,1002584598,0,0,0,0
1195,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-08 23:48:18,1002584898,0,0,0,0
1196,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-08 23:53:18,1002585198,10,5,0,2
1197,0,0,22,5,6,0,16,0.0,22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,22,0,2,0,1,0,0.0,0,2001-10-08 23:58:18,1002585498,5,5,0,6
1198,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2001-10-09 00:03:18,1002585798,6,3,0,1
1199,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 00:08:18,1002586098,0,0,0,0
1200,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-09 00:13:18,1002586398,10,5,0,1
1201,0,0,1,3,3,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1.0,1,2001-10-09 00:18:18,1002586698,6,3,0,0
1202,1,0,2,8,6,0,0,1.5,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,2,0,0,0,0.5,1,2001-10-09 00:23:18,1002586998,7,5,0,2
1203,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2001-10-09 00:28:18,1002587298,6,3,0,11
1204,0,0,4,5,4,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,1,0,0,0,0.25,1,2001-10-09 00:33:18,1002587598,5,4,0,4
1205,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 00:38:18,1002587898,0,0,0,0
1206,0,0,6,7,9,0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,2,0,0,0,0.0,0,2001-10-09 00:43:18,1002588198,2,5,0,7
1207,0,0,1,5,5,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-09 00:48:18,1002588498,8,4,0,3
1208,0,0,2,10,9,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0.0,0,2001-10-09 00:53:18,1002588798,5,5,0,0
1209,0,0,2,8,6,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0.0,0,2001-10-09 00:58:18,1002589098,5,4,0,2
1210,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 01:03:18,1002589398,0,0,0,0
1211,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 01:08:18,1002589698,0,0,0,0
1212,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-09 01:13:18,1002589998,10,5,0,1
1213,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 01:18:18,1002590298,0,0,0,0
1214,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 01:23:18,1002590598,0,0,0,1
1215,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2001-10-09 01:28:18,1002590898,6,3,0,2
1216,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 01:33:18,1002591198,0,0,0,0
1217,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 01:38:18,1002591498,0,0,0,0
1218,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-09 01:43:18,1002591798,6,3,0,0
1219,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-09 01:48:18,1002592098,10,5,0,0
1220,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-09 01:53:18,1002592398,10,5,0,1
1221,0,0,6,10,9,0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,2,0,0.0,0,2001-10-09 01:58:18,1002592698,4,5,0,3
1222,2,0,3,10,8,0,0,2.0,1,0,0,0,2,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,3,0,2,0,1,0,0.0,0,2001-10-09 02:03:18,1002592998,5,4,0,2
1223,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 02:08:18,1002593298,0,0,0,0
1224,2,2,6,4,9,0,1,3.333333333333333,2,0,0,0,0,0,4,0,0,0,5,2,0,0,0,0,0,4,0,0,0,1,2,2,0,2,0,3,0,4,0,0,0,0.0,0,2001-10-09 02:13:18,1002593598,4,5,0,2
1225,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 02:18:18,1002593898,0,0,0,0
1226,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-09 02:23:18,1002594198,10,5,0,0
1227,0,0,2,9,6,0,2,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1.0,2,2001-10-09 02:28:18,1002594498,4,3,0,1
1228,0,0,2,4,3,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0.5,1,2001-10-09 02:33:18,1002594798,4,3,0,2
1229,0,2,4,8,9,0,0,1.5,2,0,0,0,2,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,4,0,3,0,1,0,0.0,0,2001-10-09 02:38:18,1002595098,4,5,0,2
1230,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2001-10-09 02:43:18,1002595398,6,3,0,3
1231,0,0,24,7,7,0,19,0.0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,24,0,7,0,0,0,0.0,0,2001-10-09 02:48:18,1002595698,4,5,0,1
1232,0,0,5,4,6,0,3,0.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,3,0,0,0,0.2,1,2001-10-09 02:53:18,1002595998,4,4,0,3
1233,4,2,11,5,6,0,1,1.6363636363636365,5,0,0,0,6,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,3,6,6,0,1,0,6,0,6,0,5,0,0.0,0,2001-10-09 02:58:18,1002596298,3,4,0,2
1234,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 03:03:18,1002596598,0,0,0,0
1235,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-09 03:08:18,1002596898,0,0,0,0
1236,0,0,3,7,6,0,2,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,0,0,0,0.6666666666666666,2,2001-10-09 03:13:18,1002597198,3,3,0,1
